회사명,거래소코드,회계년도,자산(*)(IFRS),자본(*)(IFRS)
파나케이아(주),058530,2011/12,44993254,19090178
파나케이아(주),058530,2012/12,38423337,17114928
파나케이아(주),058530,2013/12,40320647,18984060
파나케이아(주),058530,2014/12,41980108,20422801
파나케이아(주),058530,2015/12,50568649,28905665
파나케이아(주),058530,2016/12,77057601,46285897
파나케이아(주),058530,2017/12,94279784,49950123
파나케이아(주),058530,2018/12,115881227,52534833
파나케이아(주),058530,2019/12,96528365,53812923
파나케이아(주),058530,2020/12,80686111,57571360
파미셀(주),005690,2011/12,100904653,82906551
파미셀(주),005690,2012/12,130760805,102487807
파미셀(주),005690,2013/12,97663863,81100797
파미셀(주),005690,2014/12,98844665,83401821
파미셀(주),005690,2015/12,102101332,91344414
파미셀(주),005690,2016/12,101953350,94595059
파미셀(주),005690,2017/12,63751942,55993171
파미셀(주),005690,2018/12,59117136,47490045
파미셀(주),005690,2019/12,63265983,51519130
파미셀(주),005690,2020/12,69744383,57105218
팜젠사이언스(주),004720,2011/12,42704817,18799785
팜젠사이언스(주),004720,2012/12,42595258,26044093
팜젠사이언스(주),004720,2013/12,39373709,24237052
팜젠사이언스(주),004720,2014/12,42255175,20639339
팜젠사이언스(주),004720,2015/12,46543161,29106138
팜젠사이언스(주),004720,2016/12,64453938,36834575
팜젠사이언스(주),004720,2017/12,68311027,51146764
팜젠사이언스(주),004720,2018/12,98014382,56882646
팜젠사이언스(주),004720,2019/12,101304359,57580247
팜젠사이언스(주),004720,2020/12,127038712,75120094
패션플랫폼(주),256090,2013/12,,
패션플랫폼(주),256090,2014/12,,
패션플랫폼(주),256090,2015/12,,
패션플랫폼(주),225590,2015/12,,
패션플랫폼(주),256090,2016/12,27387164,13730777
패션플랫폼(주),225590,2016/12,,
패션플랫폼(주),225590,2017/12,,
패션플랫폼(주),225590,2018/12,43262813,31640012
패션플랫폼(주),225590,2019/12,54773061,40656436
패션플랫폼(주),225590,2020/12,54912680,41740887
팬오션(주),028670,2011/12,6354050000,2512005000
팬오션(주),028670,2012/12,6652610000,1865319000
팬오션(주),028670,2013/12,4639640000,184123000
팬오션(주),028670,2014/12,4439432000,1395009000
팬오션(주),028670,2015/12,4228195000,2398377000
팬오션(주),028670,2016/12,4259612000,2520736000
팬오션(주),028670,2017/12,3820957000,2373216000
팬오션(주),028670,2018/12,4054723000,2622541000
팬오션(주),028670,2019/12,4394868000,2867388000
팬오션(주),028670,2020/12,4542736000,2777220000
퍼스텍(주),010820,2011/12,106860273,63158640
퍼스텍(주),010820,2012/12,124785480,65636547
퍼스텍(주),010820,2013/12,139660201,66262940
퍼스텍(주),010820,2014/12,187777184,65198536
퍼스텍(주),010820,2015/12,183980164,64490478
퍼스텍(주),010820,2016/12,179175959,63685208
퍼스텍(주),010820,2017/12,169952998,64938769
퍼스텍(주),010820,2018/12,160686362,39485853
퍼스텍(주),010820,2019/12,182110598,27277828
퍼스텍(주),010820,2020/12,180652738,44713891
펌텍코리아(주),251970,2011/12,,
펌텍코리아(주),251970,2012/12,,
펌텍코리아(주),251970,2013/12,,
펌텍코리아(주),251970,2014/12,,
펌텍코리아(주),251970,2015/12,,
펌텍코리아(주),251970,2016/12,,
펌텍코리아(주),251970,2017/12,114722460,61931936
펌텍코리아(주),251970,2018/12,130796281,81737761
펌텍코리아(주),251970,2019/12,214705584,157065562
펌텍코리아(주),251970,2020/12,207553067,169937599
페이퍼코리아(주),001020,2011/12,400911563,122863042
페이퍼코리아(주),001020,2012/12,403772344,126404236
페이퍼코리아(주),001020,2013/12,422837836,116618165
페이퍼코리아(주),001020,2014/12,477722444,165917892
페이퍼코리아(주),001020,2015/12,479181315,138692038
페이퍼코리아(주),001020,2016/12,457225841,144525108
페이퍼코리아(주),001020,2017/12,473049078,75154104
페이퍼코리아(주),001020,2018/12,458451986,33512941
페이퍼코리아(주),001020,2019/12,415525790,23701385
페이퍼코리아(주),001020,2020/12,361804217,20547250
평산차업집단유한공사,950010,2011/09,,
평산차업집단유한공사,950010,2012/09,,
평산차업집단유한공사,950010,2013/09,,
평산차업집단유한공사,950010,2013/12,,
평산차업집단유한공사,950010,2014/12,,
평화산업(주),090080,2011/12,65895748,19005569
평화산업(주),090080,2012/12,68575630,16711021
평화산업(주),090080,2013/12,67839223,18384178
평화산업(주),090080,2014/12,160316857,56521593
평화산업(주),090080,2015/12,163659850,59268989
평화산업(주),090080,2016/12,164187430,59133361
평화산업(주),090080,2017/12,179756366,69896909
평화산업(주),090080,2018/12,180335918,25239710
평화산업(주),090080,2019/12,190995353,33134874
평화산업(주),090080,2020/12,201834916,26917051
평화홀딩스(주),010770,2011/12,210322310,116152718
평화홀딩스(주),010770,2012/12,209023259,115669715
평화홀딩스(주),010770,2013/12,212127018,116612493
평화홀딩스(주),010770,2014/12,201795518,118947940
평화홀딩스(주),010770,2015/12,195677735,121629297
평화홀딩스(주),010770,2016/12,196049853,124793132
평화홀딩스(주),010770,2017/12,192537983,128086058
평화홀딩스(주),010770,2018/12,200896196,139117910
평화홀딩스(주),010770,2019/12,202193059,133590526
평화홀딩스(주),010770,2020/12,163527842,111120605
포스코스틸리온(주),058430,2011/12,521470744,223523863
포스코스틸리온(주),058430,2012/12,468910265,174192036
포스코스틸리온(주),058430,2013/12,449660945,169564118
포스코스틸리온(주),058430,2014/12,423833493,166468263
포스코스틸리온(주),058430,2015/12,413900752,179055457
포스코스틸리온(주),058430,2016/12,382814995,207304083
포스코스틸리온(주),058430,2017/12,407627992,220618083
포스코스틸리온(주),058430,2018/12,433862877,222237980
포스코스틸리온(주),058430,2019/12,473494909,220422262
포스코스틸리온(주),058430,2020/12,463458030,224977180
포스코홀딩스(주),005490,2011/12,52727876388,37598016659
포스코홀딩스(주),005490,2012/12,52320436140,39164548452
포스코홀딩스(주),005490,2013/12,54242277654,42311461501
포스코홀딩스(주),005490,2014/12,52597323083,42475431291
포스코홀딩스(주),005490,2015/12,51309408699,43025557447
포스코홀딩스(주),005490,2016/12,52055752946,44329446924
포스코홀딩스(주),005490,2017/12,53692257510,45941454934
포스코홀딩스(주),005490,2018/12,54125979686,45272101775
포스코홀딩스(주),005490,2019/12,55710766417,45614185131
포스코홀딩스(주),005490,2020/12,56794968502,45114704099
풍국주정공업(주),023900,2011/12,87288795,78667223
풍국주정공업(주),023900,2012/12,86813041,80119388
풍국주정공업(주),023900,2013/12,92042390,84603589
풍국주정공업(주),023900,2014/12,94223368,87223993
풍국주정공업(주),023900,2015/12,100198927,92895520
풍국주정공업(주),023900,2016/12,104342531,98008396
풍국주정공업(주),023900,2017/12,115525044,109293253
풍국주정공업(주),023900,2018/12,122733584,116800021
풍국주정공업(주),023900,2019/12,124685857,119911962
풍국주정공업(주),023900,2020/12,131483141,125633662
풍림산업(주),001310,2011/12,1344236350,149136533
풍원정밀(주),371950,2013/12,,
풍원정밀(주),371950,2014/12,,
풍원정밀(주),371950,2015/12,,
풍원정밀(주),371950,2016/12,,
풍원정밀(주),371950,2017/12,,
풍원정밀(주),371950,2018/12,36005989,11854729
풍원정밀(주),371950,2019/12,46692970,10254286
풍원정밀(주),371950,2020/12,52891330,22714068
프레스티지바이오로직스(주),334970,2017/12,22820287,-4255630
프레스티지바이오로직스(주),334970,2018/12,85644336,27742592
프레스티지바이오로직스(주),334970,2019/12,72103756,28848980
프레스티지바이오로직스(주),334970,2020/12,50232970,-1397437
프리시젼바이오(주),335810,2016/12,9898196,2732218
프리시젼바이오(주),335810,2017/12,15525730,3268221
프리시젼바이오(주),335810,2018/12,12800484,-379871
프리시젼바이오(주),335810,2019/12,20823518,11769539
프리시젼바이오(주),335810,2020/12,41753902,37404465
피씨엘(주),241820,2013/12,,
피씨엘(주),241820,2014/12,6805792,-1285861
피씨엘(주),241820,2015/12,6577435,4988681
피씨엘(주),241820,2016/12,8902744,7461437
피씨엘(주),241820,2017/12,15873793,15436576
피씨엘(주),241820,2018/12,10620981,9742522
피씨엘(주),241820,2019/12,15745442,5821879
피씨엘(주),241820,2020/12,43559876,36749429
피아이첨단소재(주),178920,2011/12,247916921,193311476
피아이첨단소재(주),178920,2012/12,264044804,208728437
피아이첨단소재(주),178920,2013/12,263901502,212119637
피아이첨단소재(주),178920,2014/12,241471683,193671371
피아이첨단소재(주),178920,2015/12,269802135,210592255
피아이첨단소재(주),178920,2016/12,307540030,228551182
피아이첨단소재(주),178920,2017/12,341155485,248219728
피아이첨단소재(주),178920,2018/12,372365385,258714318
피아이첨단소재(주),178920,2019/12,392965082,251285863
피아이첨단소재(주),178920,2020/12,404031459,282886689
피앤씨테크(주),237750,2011/12,,
피앤씨테크(주),237750,2012/12,,
피앤씨테크(주),237750,2013/12,,
피앤씨테크(주),237750,2014/12,21286552,15504689
피앤씨테크(주),237750,2015/12,27009394,20334392
피앤씨테크(주),237750,2016/12,57878055,51178395
피앤씨테크(주),237750,2017/12,64071370,55233522
피앤씨테크(주),237750,2018/12,65162377,57618216
피앤씨테크(주),237750,2019/12,68213532,59584601
피앤씨테크(주),237750,2020/12,69587745,62048399
피에스케이(주),319660,2019/12,212387286,179320689
피에스케이(주),319660,2020/12,258768282,208918677
피에스케이홀딩스(주),031980,2011/12,142146244,125575194
피에스케이홀딩스(주),031980,2012/12,146183792,135117853
피에스케이홀딩스(주),031980,2013/12,176653215,145878791
피에스케이홀딩스(주),031980,2014/12,189258913,167329831
피에스케이홀딩스(주),031980,2015/12,192889570,177824448
피에스케이홀딩스(주),031980,2016/12,224655313,195978566
피에스케이홀딩스(주),031980,2017/12,272529708,230184731
피에스케이홀딩스(주),031980,2018/12,311767437,271020354
피에스케이홀딩스(주),031980,2019/12,101016381,94209876
피에스케이홀딩스(주),031980,2020/12,205073785,175164227
피에스텍(주),002230,2011/12,81101088,60037446
피에스텍(주),002230,2012/12,80630018,59652732
피에스텍(주),002230,2013/12,133245652,100837397
피에스텍(주),002230,2014/12,116376036,108921812
피에스텍(주),002230,2015/12,136712121,126676522
피에스텍(주),002230,2016/12,144884086,130268555
피에스텍(주),002230,2017/12,157509294,141573020
피에스텍(주),002230,2018/12,163770235,142670817
피에스텍(주),002230,2019/12,163986607,142425098
피에스텍(주),002230,2020/12,152796382,137748800
피에이치에이(주),043370,2011/12,386164374,235080829
피에이치에이(주),043370,2012/12,411378256,258627874
피에이치에이(주),043370,2013/12,456009537,283370813
피에이치에이(주),043370,2014/12,476579483,291728124
피에이치에이(주),043370,2015/12,547489788,274434035
피에이치에이(주),043370,2016/12,570740768,318735017
피에이치에이(주),043370,2017/12,557222137,338183293
피에이치에이(주),043370,2018/12,606651728,372732255
피에이치에이(주),043370,2019/12,571696674,392892332
피에이치에이(주),043370,2020/12,614554733,408108165
피엔케이피부임상연구센타(주),347740,2018/12,17640531,15957401
피엔케이피부임상연구센타(주),347740,2019/12,27969149,24497058
피엔케이피부임상연구센타(주),347740,2020/12,59891743,55626448
하나마이크론(주),067310,2011/12,306532766,154832999
하나마이크론(주),067310,2012/12,313914493,147246697
하나마이크론(주),067310,2013/12,327442640,134085519
하나마이크론(주),067310,2014/12,345047692,139957836
하나마이크론(주),067310,2015/12,349696365,146444388
하나마이크론(주),067310,2016/12,353711672,126309493
하나마이크론(주),067310,2017/12,393772776,124643934
하나마이크론(주),067310,2018/12,381914598,132054676
하나마이크론(주),067310,2019/12,445931059,159245451
하나마이크론(주),067310,2020/12,480006352,149594995
하나머티리얼즈(주),166090,2011/12,55793396,10573221
하나머티리얼즈(주),166090,2012/12,55379206,16362564
하나머티리얼즈(주),166090,2013/12,58415222,18307955
하나머티리얼즈(주),166090,2014/12,46392956,20126274
하나머티리얼즈(주),166090,2015/12,67419954,31941527
하나머티리얼즈(주),166090,2016/12,72743362,41724376
하나머티리얼즈(주),166090,2017/12,135008497,85549607
하나머티리얼즈(주),166090,2018/12,248816460,119653787
하나머티리얼즈(주),166090,2019/12,295094740,145433211
하나머티리얼즈(주),166090,2020/12,352535899,188064236
하나제약(주),293480,2011/12,,
하나제약(주),293480,2012/12,,
하나제약(주),293480,2013/12,,
하나제약(주),293480,2014/12,,
하나제약(주),293480,2015/12,,
하나제약(주),293480,2016/12,114592338,55484617
하나제약(주),293480,2017/12,141197946,80944700
하나제약(주),293480,2018/12,242379668,205385681
하나제약(주),293480,2019/12,263033794,220331561
하나제약(주),293480,2020/12,276579304,232381512
하이록코리아(주),013030,2011/12,219987300,156650798
하이록코리아(주),013030,2012/12,244417364,183321883
하이록코리아(주),013030,2013/12,271349660,212556148
하이록코리아(주),013030,2014/12,298292366,242209031
하이록코리아(주),013030,2015/12,327999871,278882785
하이록코리아(주),013030,2016/12,345731034,301478105
하이록코리아(주),013030,2017/12,360355376,320182435
하이록코리아(주),013030,2018/12,351513112,326548085
하이록코리아(주),013030,2019/12,361032353,332582434
하이록코리아(주),013030,2020/12,356474811,325685828
하이즈항공(주),221840,2011/12,,
하이즈항공(주),221840,2012/12,,
하이즈항공(주),221840,2013/12,43627245,6252239
하이즈항공(주),221840,2014/12,50090861,10063002
하이즈항공(주),221840,2015/12,124460894,82409178
하이즈항공(주),221840,2016/12,127456363,75698915
하이즈항공(주),221840,2017/12,128532042,73322350
하이즈항공(주),221840,2018/12,128266572,74413388
하이즈항공(주),221840,2019/12,130308140,77120029
하이즈항공(주),221840,2020/12,134476438,75047311
하이트진로(주),000080,2011/12,3435692574,1382156056
하이트진로(주),000080,2012/12,3464862523,1406585310
하이트진로(주),000080,2013/12,3398638439,1407656368
하이트진로(주),000080,2014/12,3304646403,1372966765
하이트진로(주),000080,2015/12,3336555973,1360089704
하이트진로(주),000080,2016/12,3280274823,1331600633
하이트진로(주),000080,2017/12,3403415556,1272250133
하이트진로(주),000080,2018/12,3316699691,1216367203
하이트진로(주),000080,2019/12,3132012663,1081806251
하이트진로(주),000080,2020/12,3101028156,1088851032
하이트진로홀딩스(주),000140,2011/12,1815175627,756440126
하이트진로홀딩스(주),000140,2012/12,1780971764,950284025
하이트진로홀딩스(주),000140,2013/12,1768073953,927558205
하이트진로홀딩스(주),000140,2014/12,1777288625,952309055
하이트진로홀딩스(주),000140,2015/12,1779992359,960951522
하이트진로홀딩스(주),000140,2016/12,1641786913,982913625
하이트진로홀딩스(주),000140,2017/12,1623305761,989417165
하이트진로홀딩스(주),000140,2018/12,1626823311,998285347
하이트진로홀딩스(주),000140,2019/12,1625389666,1000755687
하이트진로홀딩스(주),000140,2020/12,1625969790,1005520904
하인크코리아(주),373200,2020/12,,
한국가스공사(주),036460,2011/12,34234501920,7373603428
한국가스공사(주),036460,2012/12,39356467009,7966011863
한국가스공사(주),036460,2013/12,42271827597,8495848475
한국가스공사(주),036460,2014/12,45116042355,8966199199
한국가스공사(주),036460,2015/12,40389768736,8835610495
한국가스공사(주),036460,2016/12,37630880088,7839389116
한국가스공사(주),036460,2017/12,35330024259,6959361076
한국가스공사(주),036460,2018/12,37771848692,7081074122
한국가스공사(주),036460,2019/12,37259513824,6704200739
한국가스공사(주),036460,2020/12,34147454348,6558740785
한국공항(주),005430,2011/12,362907479,246543613
한국공항(주),005430,2012/12,373149195,241290043
한국공항(주),005430,2013/12,371858216,243708277
한국공항(주),005430,2014/12,379616809,262214225
한국공항(주),005430,2015/12,372435171,264554853
한국공항(주),005430,2016/12,363128650,277145081
한국공항(주),005430,2017/12,405858743,311696207
한국공항(주),005430,2018/12,412465651,316042396
한국공항(주),005430,2019/12,453705583,319367755
한국공항(주),005430,2020/12,418939056,273565284
한국기업평가(주),034950,2011/09,83271530,69251101
한국기업평가(주),034950,2012/09,94289406,74212262
한국기업평가(주),034950,2013/12,91543606,76114743
한국기업평가(주),034950,2014/12,92695003,76727172
한국기업평가(주),034950,2015/12,97905357,79715545
한국기업평가(주),034950,2016/12,98038010,82726913
한국기업평가(주),034950,2017/12,97991709,81023513
한국기업평가(주),034950,2018/12,98926072,80571005
한국기업평가(주),034950,2019/12,122705216,97187038
한국기업평가(주),034950,2020/12,107307182,81170356
한국내화(주),010040,2011/12,189906757,73246396
한국내화(주),010040,2012/12,185082477,92800873
한국내화(주),010040,2013/12,197446456,96681273
한국내화(주),010040,2014/12,198386270,99311985
한국내화(주),010040,2015/12,201235778,101451357
한국내화(주),010040,2016/12,205577085,108024576
한국내화(주),010040,2017/12,215430995,123176063
한국내화(주),010040,2018/12,204551880,129430013
한국내화(주),010040,2019/12,209255064,140470350
한국내화(주),010040,2020/12,202831937,144183886
한국단자공업(주),025540,2011/12,461597307,349700737
한국단자공업(주),025540,2012/12,472879462,379864668
한국단자공업(주),025540,2013/12,535594845,411391916
한국단자공업(주),025540,2014/12,600622472,464907394
한국단자공업(주),025540,2015/12,640139786,514059448
한국단자공업(주),025540,2016/12,764409929,565077808
한국단자공업(주),025540,2017/12,817318864,624219420
한국단자공업(주),025540,2018/12,797186604,635269012
한국단자공업(주),025540,2019/12,806215017,645259772
한국단자공업(주),025540,2020/12,891276856,690788293
한국맥널티(주),222980,2011/12,,
한국맥널티(주),222980,2012/12,,
한국맥널티(주),222980,2013/12,,
한국맥널티(주),222980,2014/12,,
한국맥널티(주),222980,2015/12,35219911,25493249
한국맥널티(주),222980,2016/12,37803456,27645622
한국맥널티(주),222980,2017/12,40588924,28245738
한국맥널티(주),222980,2018/12,41100683,27419154
한국맥널티(주),222980,2019/12,49056454,27104640
한국맥널티(주),222980,2020/12,56399568,33829576
한국석유공업(주),004090,2011/12,180704762,92887366
한국석유공업(주),004090,2012/12,167749363,95799136
한국석유공업(주),004090,2013/12,175346545,102375955
한국석유공업(주),004090,2014/12,179156771,108159371
한국석유공업(주),004090,2015/12,183723189,121516296
한국석유공업(주),004090,2016/12,184870531,127373540
한국석유공업(주),004090,2017/12,205954428,147698385
한국석유공업(주),004090,2018/12,226406453,148606483
한국석유공업(주),004090,2019/12,229081816,141870959
한국석유공업(주),004090,2020/12,258806519,146591993
한국선재(주),025550,2011/12,186809418,61494529
한국선재(주),025550,2012/12,155954884,70708615
한국선재(주),025550,2013/12,148974276,76612245
한국선재(주),025550,2014/12,144492333,80091471
한국선재(주),025550,2015/12,136903310,82262127
한국선재(주),025550,2016/12,154273366,81950128
한국선재(주),025550,2017/12,169792597,83458839
한국선재(주),025550,2018/12,182601381,87832078
한국선재(주),025550,2019/12,182154763,89039016
한국선재(주),025550,2020/12,170348331,88742156
한국수출포장공업(주),002200,2011/12,286554900,186782448
한국수출포장공업(주),002200,2012/12,267944276,210297614
한국수출포장공업(주),002200,2013/12,277868796,217782441
한국수출포장공업(주),002200,2014/12,289785823,226084780
한국수출포장공업(주),002200,2015/12,298075678,223329176
한국수출포장공업(주),002200,2016/12,296138557,221261921
한국수출포장공업(주),002200,2017/12,295880468,213875607
한국수출포장공업(주),002200,2018/12,294696834,228750979
한국수출포장공업(주),002200,2019/12,303353076,244080408
한국수출포장공업(주),002200,2020/12,304106927,248442474
한국쉘석유(주),002960,2011/12,119139746,77283722
한국쉘석유(주),002960,2012/12,116670671,85967716
한국쉘석유(주),002960,2013/12,122825707,90034204
한국쉘석유(주),002960,2014/12,115064149,90582548
한국쉘석유(주),002960,2015/12,126542699,96854045
한국쉘석유(주),002960,2016/12,122973241,97319787
한국쉘석유(주),002960,2017/12,130947310,99442434
한국쉘석유(주),002960,2018/12,144599598,99550961
한국쉘석유(주),002960,2019/12,141114506,97919403
한국쉘석유(주),002960,2020/12,148607731,98115854
한국알콜산업(주),017890,2011/12,241579378,169825888
한국알콜산업(주),017890,2012/12,233239897,175332309
한국알콜산업(주),017890,2013/12,231951868,177268933
한국알콜산업(주),017890,2014/12,241037371,186439567
한국알콜산업(주),017890,2015/12,234459790,195038768
한국알콜산업(주),017890,2016/12,266496333,218214026
한국알콜산업(주),017890,2017/12,268016147,233051705
한국알콜산업(주),017890,2018/12,308443641,266553389
한국알콜산업(주),017890,2019/12,324588968,290521607
한국알콜산업(주),017890,2020/12,370350324,327110473
한국앤컴퍼니(주),000240,2011/12,4554851566,2767460200
한국앤컴퍼니(주),000240,2012/12,974311229,825252470
한국앤컴퍼니(주),000240,2013/12,2353168061,2271331174
한국앤컴퍼니(주),000240,2014/12,2506418760,2415114681
한국앤컴퍼니(주),000240,2015/12,2666933001,2566643963
한국앤컴퍼니(주),000240,2016/12,2269355862,2187561579
한국앤컴퍼니(주),000240,2017/12,2288702912,2206255387
한국앤컴퍼니(주),000240,2018/12,2307991836,2226581424
한국앤컴퍼니(주),000240,2019/12,2333723849,2252292950
한국앤컴퍼니(주),000240,2020/12,2314696055,2255574054
한국유나이티드제약(주),033270,2011/12,169921672,113110316
한국유나이티드제약(주),033270,2012/12,187869271,134038653
한국유나이티드제약(주),033270,2013/12,192185644,140393040
한국유나이티드제약(주),033270,2014/12,214291253,159349262
한국유나이티드제약(주),033270,2015/12,230508701,171990874
한국유나이티드제약(주),033270,2016/12,234220477,177387076
한국유나이티드제약(주),033270,2017/12,265796462,201681539
한국유나이티드제약(주),033270,2018/12,301954582,228482237
한국유나이티드제약(주),033270,2019/12,331243656,255098992
한국유나이티드제약(주),033270,2020/12,353433063,276891044
한국유니온제약(주),080720,2011/12,,
한국유니온제약(주),080720,2012/12,,
한국유니온제약(주),080720,2013/12,,
한국유니온제약(주),080720,2014/12,,
한국유니온제약(주),080720,2015/12,,
한국유니온제약(주),080720,2016/12,55182704,20260027
한국유니온제약(주),080720,2017/12,60016489,23269818
한국유니온제약(주),080720,2018/12,85662982,57822696
한국유니온제약(주),080720,2019/12,95814762,58279770
한국유니온제약(주),080720,2020/12,97160059,69325651
한국유리공업(주),002000,2011/12,652963045,531008082
한국유리공업(주),002000,2012/12,536571912,447558939
한국유리공업(주),002000,2013/12,544765663,450542795
한국유리공업(주),002000,2014/12,533628198,457972935
한국유리공업(주),002000,2015/12,583379346,508635542
한국유리공업(주),002000,2016/12,635038511,527234055
한국유리공업(주),002000,2017/12,748573749,647895504
한국전력공사(주),015760,2011/12,94769898000,44439305000
한국전력공사(주),015760,2012/12,96234698000,41271080000
한국전력공사(주),015760,2013/12,98249927000,41659546000
한국전력공사(주),015760,2014/12,99719106000,43381068000
한국전력공사(주),015760,2015/12,106306250000,53181368000
한국전력공사(주),015760,2016/12,105321129000,55466708000
한국전력공사(주),015760,2017/12,106540154000,55782356000
한국전력공사(주),015760,2018/12,107486379000,54081769000
한국전력공사(주),015760,2019/12,109809255000,51458574000
한국전력공사(주),015760,2020/12,113103476000,53331431000
한국전력기술(주),052690,2011/12,739893313,379628934
한국전력기술(주),052690,2012/12,861882138,425968698
한국전력기술(주),052690,2013/12,760503659,382049946
한국전력기술(주),052690,2014/12,777612450,407130507
한국전력기술(주),052690,2015/12,839120535,400749872
한국전력기술(주),052690,2016/12,775474577,410687549
한국전력기술(주),052690,2017/12,762165844,457031472
한국전력기술(주),052690,2018/12,771479987,461380108
한국전력기술(주),052690,2019/12,735206871,492212759
한국전력기술(주),052690,2020/12,699243766,499074513
한국전자금융(주),063570,2011/12,115726606,71582075
한국전자금융(주),063570,2012/12,120699200,74280233
한국전자금융(주),063570,2013/12,130009615,83135478
한국전자금융(주),063570,2014/12,129501917,88075948
한국전자금융(주),063570,2015/12,162727145,95870906
한국전자금융(주),063570,2016/12,200991762,106916419
한국전자금융(주),063570,2017/12,265881789,117866723
한국전자금융(주),063570,2018/12,381877405,155839556
한국전자금융(주),063570,2019/12,418595503,155874839
한국전자금융(주),063570,2020/12,433291897,156492148
한국전자인증(주),041460,2011/12,31739238,20319817
한국전자인증(주),041460,2012/12,34388955,22616653
한국전자인증(주),041460,2013/12,37505566,25450535
한국전자인증(주),041460,2014/12,42213954,29483581
한국전자인증(주),041460,2015/12,40969039,27339789
한국전자인증(주),041460,2016/12,46478671,31964171
한국전자인증(주),041460,2017/12,48167920,33194960
한국전자인증(주),041460,2018/12,52338956,34926637
한국전자인증(주),041460,2019/12,57137539,40490295
한국전자인증(주),041460,2020/12,57577668,40268712
한국정밀기계(주),101680,2011/12,225926186,153869537
한국정밀기계(주),101680,2012/12,214365168,157499723
한국정밀기계(주),101680,2013/12,198459827,152041923
한국정밀기계(주),101680,2014/12,184638639,138106033
한국정밀기계(주),101680,2015/12,158994096,127127097
한국정밀기계(주),101680,2016/12,137066292,108644657
한국정밀기계(주),101680,2017/12,109120353,77784064
한국정밀기계(주),101680,2018/12,90621807,57477260
한국정밀기계(주),101680,2019/12,86045248,56829915
한국정밀기계(주),101680,2020/12,73694809,43306110
한국정보공학(주),039740,2011/12,89788710,60280026
한국정보공학(주),039740,2012/12,104416567,58982701
한국정보공학(주),039740,2013/12,98563862,56325758
한국정보공학(주),039740,2014/12,96307188,54843748
한국정보공학(주),039740,2015/12,93355566,55755220
한국정보공학(주),039740,2016/12,83850111,51398228
한국정보공학(주),039740,2017/12,98583400,51962649
한국정보공학(주),039740,2018/12,61954670,40785322
한국정보공학(주),039740,2019/12,83740169,42645155
한국정보공학(주),039740,2020/12,74276907,39577066
한국정보인증(주),053300,2011/12,38271669,22942542
한국정보인증(주),053300,2012/12,40869765,26989886
한국정보인증(주),053300,2013/12,45894777,31178955
한국정보인증(주),053300,2014/12,59427601,43576885
한국정보인증(주),053300,2015/12,66217778,48648951
한국정보인증(주),053300,2016/12,88629741,70268616
한국정보인증(주),053300,2017/12,93235749,73837022
한국정보인증(주),053300,2018/12,100101105,79365202
한국정보인증(주),053300,2019/12,109810396,85799222
한국정보인증(주),053300,2020/12,117550242,89824938
한국정보통신(주),025770,2011/12,118112514,59409999
한국정보통신(주),025770,2012/12,132061596,68456613
한국정보통신(주),025770,2013/12,155109409,84905609
한국정보통신(주),025770,2014/12,180291025,100910137
한국정보통신(주),025770,2015/12,209875844,121628163
한국정보통신(주),025770,2016/12,238430863,148098834
한국정보통신(주),025770,2017/12,265654516,168449229
한국정보통신(주),025770,2018/12,290157439,186469063
한국정보통신(주),025770,2019/12,353432003,202334812
한국정보통신(주),025770,2020/12,323193859,204595095
한국제지(주),002300,2011/12,639840397,466069634
한국제지(주),002300,2012/12,619316046,473442984
한국제지(주),002300,2013/12,638813033,479189233
한국제지(주),002300,2014/12,617790148,480221799
한국제지(주),002300,2015/12,635940273,481448165
한국제지(주),002300,2016/12,659005741,491395992
한국제지(주),002300,2017/12,681856692,488102369
한국제지(주),002300,2018/12,670319915,453805834
한국제지(주),002300,2019/12,623669890,430213053
한국조선해양(주),009540,2011/12,29920497557,14719276689
한국조선해양(주),009540,2012/12,30637881717,15189935503
한국조선해양(주),009540,2013/12,32131726148,15580311511
한국조선해양(주),009540,2014/12,31999358865,13773204814
한국조선해양(주),009540,2015/12,30184780734,12371788827
한국조선해양(주),009540,2016/12,29566889206,13819537087
한국조선해양(주),009540,2017/12,19930215070,10495374750
한국조선해양(주),009540,2018/12,19677950990,11398537924
한국조선해양(주),009540,2019/12,11272534689,10861690982
한국조선해양(주),009540,2020/12,10898783668,10550514769
한국주강(주),025890,2011/12,83528606,73798818
한국주강(주),025890,2012/12,76068479,71305805
한국주강(주),025890,2013/12,78185339,72813316
한국주강(주),025890,2014/12,75730590,66477319
한국주강(주),025890,2015/12,70437858,66122587
한국주강(주),025890,2016/12,64842182,62698279
한국주강(주),025890,2017/12,84927734,56345214
한국주강(주),025890,2018/12,60348395,45162766
한국주강(주),025890,2019/12,48507646,32212273
한국주강(주),025890,2020/12,46460626,30013406
한국주철관공업(주),000970,2011/03,270993669,208201614
한국주철관공업(주),000970,2012/03,271074311,210694323
한국주철관공업(주),000970,2013/03,274763375,216696059
한국주철관공업(주),000970,2014/03,262695121,216351723
한국주철관공업(주),000970,2015/03,250895870,214792514
한국주철관공업(주),000970,2016/03,260162849,215215060
한국주철관공업(주),000970,2017/03,253806727,216240552
한국주철관공업(주),000970,2018/03,248867624,214519489
한국주철관공업(주),000970,2019/03,263831321,219722742
한국주철관공업(주),000970,2020/03,266199439,219769858
