회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상장일,상장폐지일
에스넷시스템(주),038680,2016/12,97730606,59474883,-3696475,-1337900,109164036,2000/04/27,
에스넷시스템(주),038680,2017/12,112586803,59828588,2276117,988507,121733922,2000/04/27,
에스넷시스템(주),038680,2018/12,110029228,66436276,9253142,8018227,165493986,2000/04/27,
에스넷시스템(주),038680,2019/12,125732749,66151102,3331518,2901393,176442663,2000/04/27,
에스넷시스템(주),038680,2020/12,155578048,61168109,2140949,-2338819,203011408,2000/04/27,
에스디바이오센서(주),137310,2011/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2012/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2013/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2014/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2015/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2016/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2017/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2018/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2019/12,,,,,,2021/07/16,
에스디바이오센서(주),137310,2020/12,1347396316,721523014,706835481,585721360,1477922065,2021/07/16,
에스디엔(주),099220,2011/12,183178297,63133138,12489637,4988070,149382866,2009/05/19,
에스디엔(주),099220,2012/12,116093941,38373099,-13848774,-22914084,29809996,2009/05/19,
에스디엔(주),099220,2013/12,101128730,44884138,1732895,-3997157,39148752,2009/05/19,
에스디엔(주),099220,2014/12,94282631,41378820,-171458,-7835065,41981844,2009/05/19,
에스디엔(주),099220,2015/12,92588514,45820041,5033103,914143,47165352,2009/05/19,
에스디엔(주),099220,2016/12,88416400,46147591,588507,-1575782,34268004,2009/05/19,
에스디엔(주),099220,2017/12,101150327,51071807,2800160,2749613,50699381,2009/05/19,
에스디엔(주),099220,2018/12,106896409,63400460,2012293,1567309,58915895,2009/05/19,
에스디엔(주),099220,2019/12,126743536,73819673,1793243,4895719,62982298,2009/05/19,
에스디엔(주),099220,2020/12,151651206,88116801,-941507,9213314,78729509,2009/05/19,
에스맥(주),097780,2011/12,154808888,80428624,34153799,33628442,470008847,2008/01/23,
에스맥(주),097780,2012/12,181396958,103571610,28980404,26147769,448137959,2008/01/23,
에스맥(주),097780,2013/12,225123569,135610040,43411849,33458010,547801352,2008/01/23,
에스맥(주),097780,2014/12,169311192,119624970,-4535884,-15624582,275785693,2008/01/23,
에스맥(주),097780,2015/12,113136486,69441942,-31996828,-49996091,220073272,2008/01/23,
에스맥(주),097780,2016/12,183299835,108041378,5506166,10728434,111541535,2008/01/23,
에스맥(주),097780,2017/12,182115953,134567589,4121279,-2306223,118507794,2008/01/23,
에스맥(주),097780,2018/12,283573213,219659576,6055758,3834425,83404331,2008/01/23,
에스맥(주),097780,2019/12,282922817,210967537,5314747,-18933711,74766484,2008/01/23,
에스맥(주),097780,2020/12,290902740,261212478,1605123,9039594,97622233,2008/01/23,
에스비더블유생명과학(주),151910,2011/12,49410620,10405458,6186990,4017104,43150339,2012/08/02,
에스비더블유생명과학(주),151910,2012/12,88734703,34968221,6441907,5372037,96810241,2012/08/02,
에스비더블유생명과학(주),151910,2013/12,156838582,56895765,7024358,5800759,216006741,2012/08/02,
에스비더블유생명과학(주),151910,2014/12,176212644,60952358,3980137,1690099,172378613,2012/08/02,
에스비더블유생명과학(주),151910,2015/12,186182405,41397133,-9575635,-19313402,85988748,2012/08/02,
에스비더블유생명과학(주),151910,2016/12,73486832,46282987,-47764936,28812079,39711662,2012/08/02,
에스비더블유생명과학(주),151910,2017/12,80560881,45248938,-16669307,-25894987,31351194,2012/08/02,
에스비더블유생명과학(주),151910,2018/12,85786307,44363102,1772095,-7711745,58999471,2012/08/02,
에스비더블유생명과학(주),151910,2019/12,99735135,50580207,-8889120,-19954656,48802634,2012/08/02,
에스비더블유생명과학(주),151910,2020/12,82094809,43921259,889362,-8928175,39906252,2012/08/02,
에스씨아이평가정보(주),036120,2011/12,17656598,12327622,-3417094,-2590185,40797154,1999/12/07,
에스씨아이평가정보(주),036120,2012/12,16655498,12643919,-31767,316297,36755760,1999/12/07,
에스씨아이평가정보(주),036120,2013/12,17466234,13194882,811377,550963,37027963,1999/12/07,
에스씨아이평가정보(주),036120,2014/12,17359831,13356396,146277,161514,36917164,1999/12/07,
에스씨아이평가정보(주),036120,2015/12,17957154,14072311,976048,715915,35887860,1999/12/07,
에스씨아이평가정보(주),036120,2016/12,19035425,15177571,1733780,1105260,33945258,1999/12/07,
에스씨아이평가정보(주),036120,2017/12,20662145,16170824,1512898,993253,39915717,1999/12/07,
에스씨아이평가정보(주),036120,2018/12,23251275,18694493,3402135,2578569,46527546,1999/12/07,
에스씨아이평가정보(주),036120,2019/12,30536066,23102554,6348609,4411306,48708533,1999/12/07,
에스씨아이평가정보(주),036120,2020/12,33811406,26570847,7818848,5854867,47301100,1999/12/07,
에스씨엠생명과학(주),298060,2015/12,5090219,-3280311,-2015454,-3246804,13500,2020/06/17,
에스씨엠생명과학(주),298060,2016/12,11330360,-7111604,-3996679,-3954998,12081,2020/06/17,
에스씨엠생명과학(주),298060,2017/12,6439603,-8669796,-5320140,-1743507,29641,2020/06/17,
에스씨엠생명과학(주),298060,2018/12,43856695,-44598614,-8568608,-40094674,28761,2020/06/17,
에스씨엠생명과학(주),298060,2019/12,41036918,16850554,-12202218,-42553754,168499,2020/06/17,
에스씨엠생명과학(주),298060,2020/12,76292016,63079449,-16088982,-9632800,320006,2020/06/17,
에스에스씨피(주),071660,2011/12,577326931,278567079,5769652,5954460,173064104,2005/10/18,2012/09/29
에스엔유프리시젼(주),080000,2011/12,157943635,98910382,-7220206,-16825836,77413303,2005/01/25,
에스엔유프리시젼(주),080000,2012/12,124908069,72941488,-15239199,-26232527,44216410,2005/01/25,
에스엔유프리시젼(주),080000,2013/12,132155532,81098279,12250565,8077993,101386475,2005/01/25,
에스엔유프리시젼(주),080000,2014/12,127266915,68212435,-10494715,-12953777,83360381,2005/01/25,
에스엔유프리시젼(주),080000,2015/12,126660394,69722252,2621760,1814554,70032140,2005/01/25,
에스엔유프리시젼(주),080000,2016/12,134145042,89640453,-15860935,-18144133,57862612,2005/01/25,
에스엔유프리시젼(주),080000,2017/12,149727803,95203999,5919257,5746382,116215632,2005/01/25,
에스엔유프리시젼(주),080000,2018/12,136620729,107955875,11184393,10042509,82551448,2005/01/25,
에스엔유프리시젼(주),080000,2019/12,151867906,115423834,8745151,7544898,64233361,2005/01/25,
에스엔유프리시젼(주),080000,2020/12,150329758,120378210,8624437,4925192,101697263,2005/01/25,
에스엔케이폴리텍(주),091340,2011/12,47523925,42648310,1142017,1623621,15602926,2007/07/30,
에스엔케이폴리텍(주),091340,2012/12,44841362,41517768,-892013,21401,14052791,2007/07/30,
에스엔케이폴리텍(주),091340,2013/12,57508680,40739285,-471454,-202640,13466081,2007/07/30,
에스엔케이폴리텍(주),091340,2014/12,61514173,43408342,4410657,2826528,21634413,2007/07/30,
에스엔케이폴리텍(주),091340,2015/12,82685484,48303555,4657638,3826931,23669857,2007/07/30,
에스엔케이폴리텍(주),091340,2016/12,90663362,52213972,3022426,2694675,30431302,2007/07/30,
에스엔케이폴리텍(주),091340,2017/12,102986513,59788635,2332378,-185900,23928430,2007/07/30,
에스엔케이폴리텍(주),091340,2018/12,89204356,60016714,247450,2453813,20917815,2007/07/30,
에스엔케이폴리텍(주),091340,2019/12,95813820,59212321,1785171,688583,25933907,2007/07/30,
에스엔케이폴리텍(주),091340,2020/12,92165065,57707225,-2648067,-1797332,17607628,2007/07/30,
에스엘(주),005850,2011/03,695272340,439834248,33843436,47260773,525578544,1988/11/08,
에스엘(주),005850,2012/12,647121834,468590996,10597783,23297257,578105017,1988/11/08,
에스엘(주),005850,2013/12,646561096,501187473,8627243,34539873,577337584,1988/11/08,
에스엘(주),005850,2014/12,698891547,534201496,19173286,47753040,561760086,1988/11/08,
에스엘(주),005850,2015/12,776288870,578353088,25808280,51869612,593583766,1988/11/08,
에스엘(주),005850,2016/12,814202878,631420619,32585237,64950210,638836988,1988/11/08,
에스엘(주),005850,2017/12,906669110,754369082,32846469,132076049,720851055,1988/11/08,
에스엘(주),005850,2018/12,949475606,758878805,5529595,27113938,735139558,1988/11/08,
에스엘(주),005850,2019/12,1542762740,1126775354,44312454,81821128,1407091294,1988/11/08,
에스엘(주),005850,2020/12,1618327383,1235236086,103980183,91737036,1739395060,1988/11/08,
에스엠로보틱스(주),252940,2014/12,,,,,,2016/09/30,2018/04/25
에스엠로보틱스(주),252940,2015/12,,,,,,2016/09/30,2018/04/25
에스엠로보틱스(주),252940,2016/12,,,,,,2016/09/30,2018/04/25
에스엠로보틱스(주),252940,2017/12,,,,,,2016/09/30,2018/04/25
에스와이(주),109610,2011/12,,,,,,2015/12/29,
에스와이(주),109610,2012/12,,,,,,2015/12/29,
에스와이(주),109610,2013/12,,,,,,2015/12/29,
에스와이(주),109610,2014/12,,,,,,2015/12/29,
에스와이(주),109610,2015/12,119309267,44117596,9984702,6319444,165623552,2015/12/29,
에스와이(주),109610,2016/12,144704393,42196480,6488821,1970394,181798357,2015/12/29,
에스와이(주),109610,2017/12,281624350,101576988,7152831,1987446,298641671,2015/12/29,
에스와이(주),109610,2018/12,264718429,110608595,6658983,4219626,343028329,2015/12/29,
에스와이(주),109610,2019/12,284866273,101360409,-11539632,-18581825,294915037,2015/12/29,
에스와이(주),109610,2020/12,263398079,137332387,-788149,-27454751,224937478,2015/12/29,
에스지씨에너지(주),005090,2011/12,534693452,220243514,13188541,22162018,280723959,1993/01/06,
에스지씨에너지(주),005090,2012/12,629665378,240027140,11606989,15232377,285221128,1993/01/06,
에스지씨에너지(주),005090,2013/12,637747576,230276447,14845181,8506676,288199000,1993/01/06,
에스지씨에너지(주),005090,2014/12,635812999,235268424,8531682,7898948,283829621,1993/01/06,
에스지씨에너지(주),005090,2015/12,650473073,248952203,16202279,11586292,296449058,1993/01/06,
에스지씨에너지(주),005090,2016/12,642835253,242458532,3356955,-2032064,278126586,1993/01/06,
에스지씨에너지(주),005090,2017/12,601086049,223245325,-19647428,-7480667,310927507,1993/01/06,
에스지씨에너지(주),005090,2018/12,541268519,193207485,-29167093,-28300261,335600373,1993/01/06,
에스지씨에너지(주),005090,2019/12,474044598,181487367,-2624067,-8277072,273589905,1993/01/06,
에스지씨에너지(주),005090,2020/12,1646222152,556813103,5647167,4787400,69990768,1993/01/06,
에스지씨이테크건설(주),016250,2011/12,350000009,139848563,22983947,15020085,670297194,1999/12/28,
에스지씨이테크건설(주),016250,2012/12,422527209,146740758,15884984,8832950,695594773,1999/12/28,
에스지씨이테크건설(주),016250,2013/12,432590243,122163138,-28712331,-23965595,504100742,1999/12/28,
에스지씨이테크건설(주),016250,2014/12,452936449,131615758,4838394,6611647,677698634,1999/12/28,
에스지씨이테크건설(주),016250,2015/12,394047776,140884386,12946818,11287137,788563315,1999/12/28,
에스지씨이테크건설(주),016250,2016/12,408629703,152894453,21302957,15138950,843579329,1999/12/28,
에스지씨이테크건설(주),016250,2017/12,505201217,164514939,25637096,13111089,841221413,1999/12/28,
에스지씨이테크건설(주),016250,2018/12,615541338,161867522,16802718,8070010,881992820,1999/12/28,
에스지씨이테크건설(주),016250,2019/12,798493788,321683526,25000692,27595183,1242048953,1999/12/28,
에스지씨이테크건설(주),016250,2020/12,661158227,147477785,-18973497,156041324,1135494919,1999/12/28,
에스지에이(주),049470,2011/12,37508040,25404145,2010931,267386,40661943,2001/10/11,
에스지에이(주),049470,2012/12,50579550,27782614,-775256,-1868178,32213681,2001/10/11,
에스지에이(주),049470,2013/12,53866598,31645349,92809,143269,43180692,2001/10/11,
에스지에이(주),049470,2014/12,62261227,33656136,16076,126540,40940421,2001/10/11,
에스지에이(주),049470,2015/12,65245212,46943352,-201927,-2205102,43618539,2001/10/11,
에스지에이(주),049470,2016/12,75821014,51272015,-3720943,680184,33463478,2001/10/11,
에스지에이(주),049470,2017/12,85285137,43540783,-5295902,-9228766,37759225,2001/10/11,
에스지에이(주),049470,2018/12,76328494,46246681,1858246,-72363,44351155,2001/10/11,
에스지에이(주),049470,2019/12,68945413,37575040,-2727728,-9626467,38700581,2001/10/11,
에스지에이(주),049470,2020/12,64169259,37202996,-1869404,-2656632,37878216,2001/10/11,
에스지에이솔루션즈(주),184230,2014/06,,,,,,2013/12/20,
에스지에이솔루션즈(주),184230,2015/06,33640051,28602555,4171054,3549625,19994383,2013/12/20,
에스지에이솔루션즈(주),184230,2016/12,67220488,39212321,4143474,3015498,28402273,2013/12/20,
에스지에이솔루션즈(주),184230,2017/12,65460188,51072111,973189,1475662,20466860,2013/12/20,
에스지에이솔루션즈(주),184230,2018/12,67492620,47535406,-4525643,-6831031,17856882,2013/12/20,
에스지에이솔루션즈(주),184230,2019/12,44762141,26670414,-1905804,-23612013,21614762,2013/12/20,
에스지에이솔루션즈(주),184230,2020/12,47052578,27818867,2522164,558797,18881620,2013/12/20,
에스지에이시스템즈(주),232290,2015/12,10107693,2103096,551912,343172,10461845,2016/03/30,2017/12/22
에스지에이시스템즈(주),232290,2016/12,15530370,6404236,2409854,1683814,29280292,2016/03/30,2017/12/22
에스지이(주),255220,2012/12,,,,,,2018/01/26,
에스지이(주),255220,2013/12,,,,,,2018/01/26,
에스지이(주),255220,2014/12,45174855,9560811,5184017,3433209,34005092,2018/01/26,
에스지이(주),255220,2015/12,50240168,15332656,7442652,5791595,29583337,2018/01/26,
에스지이(주),255220,2016/12,75240487,19371851,9245044,7249526,42699570,2018/01/26,
에스지이(주),255220,2017/12,111802418,28330623,12550418,8768706,96872891,2018/01/26,
에스지이(주),255220,2018/12,192673053,49926059,14240467,9574843,118477483,2018/01/26,
에스지이(주),255220,2019/12,212279438,59805859,10537350,8521423,111440249,2018/01/26,
에스지이(주),255220,2020/12,220139527,65074673,3842196,-2590357,113526220,2018/01/26,
에스케이(주),034730,2011/12,3096692637,1122445921,175460703,147902436,1619101478,2009/11/11,
에스케이(주),003600,2011/12,11240905000,7732551000,577705000,426553000,772704000,1984/11/12,2015/08/17
에스케이(주),034730,2012/12,3348649302,968302888,181059335,127083613,1528627922,2009/11/11,
에스케이(주),003600,2012/12,11496613000,8028641000,550983000,376301000,733204000,1984/11/12,2015/08/17
에스케이(주),034730,2013/12,3184093646,946625679,210321907,124651228,1805743164,2009/11/11,
에스케이(주),003600,2013/12,11346254000,8037322000,923604000,111255000,1062860000,1984/11/12,2015/08/17
에스케이(주),003600,2014/12,11390216000,7789332000,863570000,709367000,991978000,1984/11/12,2015/08/17
에스케이(주),034730,2014/12,3176861131,1064481846,237216884,240347409,1974143344,2009/11/11,
에스케이(주),034730,2015/12,17593083000,11481677000,252718000,5821064000,2065032000,2009/11/11,
에스케이(주),034730,2016/12,18380808000,11925701000,846373000,641694000,3113719000,2009/11/11,
에스케이(주),034730,2017/12,19959061000,12332701000,869466000,612121000,2477840000,2009/11/11,
에스케이(주),034730,2018/12,21376668000,13168136000,1060965000,1453631000,2672412000,2009/11/11,
에스케이(주),034730,2019/12,22535086000,13402562000,1480899000,1420543000,3245516000,2009/11/11,
에스케이(주),034730,2020/12,23592397000,14831563000,1658031000,1716045000,3473984000,2009/11/11,
에스케이가스(주),018670,2011/12,1923140319,789173247,151128235,85483188,5470288720,1997/08/27,
에스케이가스(주),018670,2012/12,2602671244,946939165,126672906,84474873,5090631429,1997/08/27,
에스케이가스(주),018670,2013/12,2046272501,1070424377,97202536,84620425,4196769654,1997/08/27,
에스케이가스(주),018670,2014/12,2117657314,1113458091,82110014,87932765,4313542450,1997/08/27,
에스케이가스(주),018670,2015/12,2286360144,1135614927,53852860,59278385,2826941690,1997/08/27,
에스케이가스(주),018670,2016/12,2452252526,1218271001,93915962,86885652,3366245664,1997/08/27,
에스케이가스(주),018670,2017/12,2809724466,1329253674,82454906,83803786,4151828216,1997/08/27,
에스케이가스(주),018670,2018/12,3191135866,1490430493,72174497,87766233,4808642481,1997/08/27,
에스케이가스(주),018670,2019/12,3607988902,1512567176,154007036,75505265,3973394871,1997/08/27,
에스케이가스(주),018670,2020/12,4124869698,1698134042,187908809,185285570,3631780357,1997/08/27,
에스케이네트웍스(주),001740,2011/12,10266831121,3130044047,326412914,138054125,26224418960,1977/06/30,
에스케이네트웍스(주),001740,2012/12,9822542561,3007070276,291444288,-85791826,25511199449,1977/06/30,
에스케이네트웍스(주),001740,2013/12,8168923062,2436771155,138802349,-530626190,23739620447,1977/06/30,
에스케이네트웍스(주),001740,2014/12,7883422775,2390521780,184404160,11666678,20460418440,1977/06/30,
에스케이네트웍스(주),001740,2015/12,7704567342,2444411790,180298202,78091578,18681721369,1977/06/30,
에스케이네트웍스(주),001740,2016/12,7892425667,2356358282,140808187,-69305757,17333736978,1977/06/30,
에스케이네트웍스(주),001740,2017/12,6417584000,2245374000,81995000,-22927000,13613184000,1977/06/30,
에스케이네트웍스(주),001740,2018/12,6878643000,2216116000,60938000,5027000,12409359000,1977/06/30,
에스케이네트웍스(주),001740,2019/12,7673322000,2092381000,-38816000,-85962000,10574129000,1977/06/30,
에스케이네트웍스(주),001740,2020/12,5855439000,1968769000,-46330000,3777000,8062953000,1977/06/30,
에스케이디스커버리(주),006120,2011/12,2033751541,922126004,64648462,30835818,1546107695,1976/06/29,
에스케이디스커버리(주),006120,2012/12,2194265707,948257979,48390282,39324562,1476191493,1976/06/29,
에스케이디스커버리(주),006120,2013/12,2403408040,963104729,71291247,26467837,1484565401,1976/06/29,
에스케이디스커버리(주),006120,2014/12,2344300438,934812431,35597241,-20128249,1232853528,1976/06/29,
에스케이디스커버리(주),006120,2015/12,2554139591,1247535390,18490209,119949986,1039863882,1976/06/29,
에스케이디스커버리(주),006120,2016/12,2449228388,1249363764,47315077,11686714,1146625579,1976/06/29,
에스케이디스커버리(주),006120,2017/12,897273545,633040577,12095701,612657837,16556123,1976/06/29,
에스케이디스커버리(주),006120,2018/12,1257968520,977592975,7566153,33298771,15265064,1976/06/29,
에스케이디스커버리(주),006120,2019/12,1119310492,965926553,15156518,-1319324,24968480,1976/06/29,
에스케이디스커버리(주),006120,2020/12,1213510966,967246308,8936664,16292462,21009783,1976/06/29,
에스케이디앤디(주),210980,2011/12,,,,,,2015/06/23,
에스케이디앤디(주),210980,2012/12,,,,,,2015/06/23,
에스케이디앤디(주),210980,2013/12,,,,,,2015/06/23,
에스케이디앤디(주),210980,2014/12,386471491,119835918,25172982,19120676,174859397,2015/06/23,
에스케이디앤디(주),210980,2015/12,450268668,178247063,28134854,20292505,231300372,2015/06/23,
에스케이디앤디(주),210980,2016/12,716103965,211394957,42885320,28165117,277311332,2015/06/23,
에스케이디앤디(주),210980,2017/12,854153140,258553964,27855934,53668801,329931250,2015/06/23,
에스케이디앤디(주),210980,2018/12,1324537213,351057833,85589780,55701837,555534240,2015/06/23,
에스케이디앤디(주),210980,2019/12,1213006564,366839098,40437298,30707946,356862251,2015/06/23,
에스케이디앤디(주),210980,2020/12,1548139636,537559155,93566037,60663252,547882611,2015/06/23,
에스케이렌터카(주),068400,2011/12,602324308,110737642,41759758,11673827,363586742,2012/07/27,
에스케이렌터카(주),068400,2012/12,667826408,165052889,44180068,16373356,373312720,2012/07/27,
에스케이렌터카(주),068400,2013/12,770690292,185296460,41334673,17396151,443528022,2012/07/27,
에스케이렌터카(주),068400,2014/12,868731480,203938810,41996216,18651092,492211906,2012/07/27,
에스케이렌터카(주),068400,2015/12,1003304886,221376749,40866592,18738282,510633263,2012/07/27,
에스케이렌터카(주),068400,2016/12,1136147639,234709751,36279206,13292559,544644476,2012/07/27,
에스케이렌터카(주),068400,2017/12,1181160079,251805811,41449604,13621199,591543123,2012/07/27,
에스케이렌터카(주),068400,2018/12,1171620640,247666106,23791602,-342564,603999912,2012/07/27,
에스케이렌터카(주),068400,2019/12,1641880312,344739643,41540309,15575297,640883399,2012/07/27,
에스케이렌터카(주),068400,2020/12,2223428101,460719545,67360609,15517808,863535691,2012/07/27,
에스케이바이오사이언스(주),302440,2018/12,402714613,210733444,15206658,420845,88173588,2021/03/18,
에스케이바이오사이언스(주),302440,2019/12,403980110,232734174,22796519,14677405,183937702,2021/03/18,
에스케이바이오사이언스(주),302440,2020/12,562231772,263790244,37710447,32889712,225610785,2021/03/18,
에스케이바이오팜(주),326030,2011/12,225365003,208728801,-22655921,-19075713,35021547,2020/07/02,
에스케이바이오팜(주),326030,2012/12,200580390,175847290,-37159854,-33587685,49230585,2020/07/02,
에스케이바이오팜(주),326030,2013/12,162833805,140166929,-45256818,-42074140,57098022,2020/07/02,
에스케이바이오팜(주),326030,2014/12,228650588,205335787,-39857304,-37768721,70759552,2020/07/02,
에스케이바이오팜(주),326030,2015/12,166007223,149639173,-56551082,-45876498,11951032,2020/07/02,
에스케이바이오팜(주),326030,2016/12,155042823,129792896,-65296910,-17169358,70457,2020/07/02,
에스케이바이오팜(주),326030,2017/12,61152929,30756837,-100012844,-99094935,0,2020/07/02,
에스케이바이오팜(주),326030,2018/12,75764295,37132480,-143341001,-142139425,1068700,2020/07/02,
에스케이바이오팜(주),326030,2019/12,76449352,-54875419,-87619325,-90983120,123814229,2020/07/02,
에스케이바이오팜(주),326030,2020/12,460124971,357814048,-221847248,-232185353,63013129,2020/07/02,
에스케이브로드밴드(주),033630,2011/12,3318699447,1372874152,77862136,19272347,2285845297,1998/11/12,2015/07/01
에스케이브로드밴드(주),033630,2012/12,3035657088,1378734369,67984411,26411862,2486316718,1998/11/12,2015/07/01
에스케이브로드밴드(주),033630,2013/12,3044349341,1127628227,73162657,12305948,2539365951,1998/11/12,2015/07/01
에스케이브로드밴드(주),033630,2014/12,3111038393,1121611555,58154168,4307494,2654381278,1998/11/12,2015/07/01
에스케이씨(주),011790,2011/12,2252726086,1102679177,229995460,139263041,1687461201,1997/07/18,
에스케이씨(주),011790,2012/12,2547551827,1162959451,165035287,80996500,1760998038,1997/07/18,
에스케이씨(주),011790,2013/12,2571837860,1206512363,136007988,62847300,1851143652,1997/07/18,
에스케이씨(주),011790,2014/12,2572343226,1269667123,136782324,78013735,1899152025,1997/07/18,
에스케이씨(주),011790,2015/12,2635264803,1505081601,202258894,250480330,1616227687,1997/07/18,
에스케이씨(주),011790,2016/12,2695396995,1542608953,97812264,87738460,1380829846,1997/07/18,
에스케이씨(주),011790,2017/12,2690926470,1538755652,139248608,37918446,1403473051,1997/07/18,
에스케이씨(주),011790,2018/12,2764203087,1548505874,125190654,48495794,1415180089,1997/07/18,
에스케이씨(주),011790,2019/12,2833521463,1530950564,41985828,14016265,1229900590,1997/07/18,
에스케이씨(주),011790,2020/12,3042148111,1989542057,12935174,460249057,556765066,1997/07/18,
에스케이씨솔믹스(주),057500,2011/12,314866543,98331096,-7662912,-6822809,90659053,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2012/12,319876201,75553360,-27337331,-38999600,95550269,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2013/12,291941607,66765414,-19038128,-31808670,102802916,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2014/12,275890560,54181336,2649599,-13145639,110989746,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2015/12,208848339,19343137,3502922,-40921776,112343632,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2016/12,154178257,32691989,17690973,-35238855,94081030,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2017/12,167796374,71305988,24003358,39094157,131738018,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2018/12,202711866,94840484,27225519,24382826,139716287,2001/12/26,2020/12/23
에스케이씨솔믹스(주),057500,2019/12,229831583,95788280,7436749,875290,138436545,2001/12/26,2020/12/23
에스케이아이이테크놀로지(주),361610,2019/12,780246101,394165119,80556055,63684160,263037075,2021/05/11,
에스케이아이이테크놀로지(주),361610,2020/12,1667980192,1234976159,137335029,90729130,460271672,2021/05/11,
에스케이커뮤니케이션즈(주),066270,2011/12,319948572,235666107,5406804,-5041223,260572863,2003/11/07,2017/02/27
에스케이커뮤니케이션즈(주),066270,2012/12,265818844,195335855,-46915709,-35333397,197152823,2003/11/07,2017/02/27
에스케이커뮤니케이션즈(주),066270,2013/12,205791548,152036838,-44814992,-41893212,128272242,2003/11/07,2017/02/27
에스케이커뮤니케이션즈(주),066270,2014/12,176168264,134180541,-15973102,-18385800,93909607,2003/11/07,2017/02/27
에스케이커뮤니케이션즈(주),066270,2015/12,152496057,117482455,-8947476,-14826171,80147193,2003/11/07,2017/02/27
에스케이케미칼(주),285130,2017/12,1660155027,719935286,-2383432,-2987824,81690752,2018/01/05,
에스케이케미칼(주),285130,2018/12,1578243617,766542506,55685391,16598553,1205342468,2018/01/05,
에스케이케미칼(주),285130,2019/12,1902471752,684443837,91582461,27097053,1184206016,2018/01/05,
에스케이케미칼(주),285130,2020/12,1744584816,885073321,48399191,215742625,921133614,2018/01/05,
에스케이텔레콤(주),017670,2011/12,20520527405,11966301712,2086648941,1694363093,12551255630,1989/11/07,
에스케이텔레콤(주),017670,2012/12,22249502341,12377048253,1675388351,1242767480,12332719444,1989/11/07,
에스케이텔레콤(주),017670,2013/12,22827419888,13315408252,1969684335,910156661,12860379475,1989/11/07,
에스케이텔레콤(주),017670,2014/12,22712462000,13542221000,1737160000,1028541000,13012644000,1989/11/07,
에스케이텔레콤(주),017670,2015/12,23146940000,13779460000,1658776000,1106761000,12556979000,1989/11/07,
에스케이텔레콤(주),017670,2016/12,25448574000,14256954000,1782172000,1217274000,12350479000,1989/11/07,
에스케이텔레콤(주),017670,2017/12,25557522000,15007391000,1697709000,1331114000,12468035000,1989/11/07,
에스케이텔레콤(주),017670,2018/12,28848023000,16887487000,1307494000,933902000,11705639000,1989/11/07,
에스케이텔레콤(주),017670,2019/12,30839367000,17389739000,950109000,980338000,11416215000,1989/11/07,
에스케이텔레콤(주),017670,2020/12,31986451000,17349858000,1023067000,758792000,11746630000,1989/11/07,
에스케이하이닉스(주),000660,2011/12,16393910000,8203061000,511517000,129142000,10188162000,1996/12/26,
에스케이하이닉스(주),000660,2012/12,18203484000,9959643000,-616285000,-489990000,10001783000,1996/12/26,
에스케이하이닉스(주),000660,2013/12,19896259000,13202611000,3215116000,2796967000,13896309000,1996/12/26,
에스케이하이닉스(주),000660,2014/12,25348900000,17674664000,5047353000,3771761000,16893716000,1996/12/26,
에스케이하이닉스(주),000660,2015/12,28742198000,20682465000,5076507000,4019080000,18780792000,1996/12/26,
에스케이하이닉스(주),000660,2016/12,31399093000,23091513000,3012419000,2655022000,16733111000,1996/12/26,
에스케이하이닉스(주),000660,2017/12,44312846000,32771875000,13340791000,10110797000,29718939000,1996/12/26,
에스케이하이닉스(주),000660,2018/12,60980608000,45660893000,20579078000,15407086000,40324651000,1996/12/26,
에스케이하이닉스(주),000660,2019/12,57710070000,46044221000,1983239000,1484294000,25320755000,1996/12/26,
에스케이하이닉스(주),000660,2020/12,64071005000,49574304000,4545877000,4217841000,30524987000,1996/12/26,
에스텍(주),069510,2011/12,98902789,64813836,15797136,13291624,190214017,2003/11/14,
에스텍(주),069510,2012/12,104828503,71549536,8067153,9045462,184144696,2003/11/14,
에스텍(주),069510,2013/12,112838331,79834285,6220005,11324342,175654714,2003/11/14,
에스텍(주),069510,2014/12,126478615,86526381,8556685,10280194,201921665,2003/11/14,
에스텍(주),069510,2015/12,125621471,91558904,2825204,8620757,176000409,2003/11/14,
에스텍(주),069510,2016/12,135513748,96827406,715456,8109468,179847089,2003/11/14,
에스텍(주),069510,2017/12,135295726,100577993,2012268,6376845,177710032,2003/11/14,
