회사명,거래소코드,회계년도,종업원수증가율(IFRS)
케이만금세기차륜집단유한공사,900280,2020/12,
케이비아이동국실업(주),001620,2011/12,0.64
케이비아이동국실업(주),001620,2012/12,5.08
케이비아이동국실업(주),001620,2013/12,6.04
케이비아이동국실업(주),001620,2014/12,5.7
케이비아이동국실업(주),001620,2015/12,-4.58
케이비아이동국실업(주),001620,2016/12,5.65
케이비아이동국실업(주),001620,2017/12,-5.88
케이비아이동국실업(주),001620,2018/12,5.4
케이비아이동국실업(주),001620,2019/12,-2.16
케이비아이동국실업(주),001620,2020/12,-1.65
케이비아이메탈(주),024840,2011/12,-4.15
케이비아이메탈(주),024840,2012/12,8.65
케이비아이메탈(주),024840,2013/12,2.21
케이비아이메탈(주),024840,2014/12,-5.19
케이비아이메탈(주),024840,2015/12,-2.74
케이비아이메탈(주),024840,2016/12,1.88
케이비아이메탈(주),024840,2017/12,41.01
케이비아이메탈(주),024840,2018/12,6.21
케이비아이메탈(주),024840,2019/12,-2.15
케이비아이메탈(주),024840,2020/12,2.83
케이씨그린홀딩스(주),009440,2011/12,9.09
케이씨그린홀딩스(주),009440,2012/12,8.33
케이씨그린홀딩스(주),009440,2013/12,19.23
케이씨그린홀딩스(주),009440,2014/12,-9.68
케이씨그린홀딩스(주),009440,2015/12,25
케이씨그린홀딩스(주),009440,2016/12,-14.29
케이씨그린홀딩스(주),009440,2017/12,-20
케이씨그린홀딩스(주),009440,2018/12,-4.17
케이씨그린홀딩스(주),009440,2019/12,-30.43
케이씨그린홀딩스(주),009440,2020/12,0
케이씨코트렐(주),119650,2011/12,0
케이씨코트렐(주),119650,2012/12,12.14
케이씨코트렐(주),119650,2013/12,14.29
케이씨코트렐(주),119650,2014/12,-5.68
케이씨코트렐(주),119650,2015/12,-13.65
케이씨코트렐(주),119650,2016/12,-6.05
케이씨코트렐(주),119650,2017/12,-0.5
케이씨코트렐(주),119650,2018/12,14.43
케이씨코트렐(주),119650,2019/12,19.13
케이씨코트렐(주),119650,2020/12,3.28
케이알모터스(주),000040,2011/12,-4
케이알모터스(주),000040,2012/12,-5.68
케이알모터스(주),000040,2013/12,-4.82
케이알모터스(주),000040,2014/12,22.78
케이알모터스(주),000040,2015/12,-12.37
케이알모터스(주),000040,2016/12,-30.98
케이알모터스(주),000040,2017/12,-27.27
케이알모터스(주),000040,2018/12,-3.91
케이알모터스(주),000040,2019/12,-31.71
케이알모터스(주),000040,2020/12,-26.19
케이에이치건설(주),226360,2015/12,
케이에이치건설(주),226360,2016/12,
케이에이치건설(주),226360,2017/12,0
케이에이치건설(주),226360,2018/12,18.42
케이에이치건설(주),226360,2019/12,48.89
케이에이치건설(주),226360,2020/12,19.4
케이에이치전자(주),111870,2011/12,-19.26
케이에이치전자(주),111870,2012/12,-40.37
케이에이치전자(주),111870,2013/12,-24.62
케이에이치전자(주),111870,2014/12,0
케이에이치전자(주),111870,2015/12,2.04
케이에이치전자(주),111870,2016/12,-8
케이에이치전자(주),111870,2017/12,-4.35
케이에이치전자(주),111870,2018/12,9.09
케이에이치전자(주),111870,2019/12,2.08
케이에이치전자(주),111870,2020/12,-20.41
케이엠제약(주),225430,2015/12,
케이엠제약(주),225430,2016/12,
케이엠제약(주),225430,2017/12,
케이엠제약(주),225430,2018/12,0
케이엠제약(주),225430,2019/12,2.82
케이엠제약(주),225430,2020/12,2.74
케이지이티에스(주),151860,2011/12,0
케이지이티에스(주),151860,2012/12,0
케이지이티에스(주),151860,2013/12,0
케이지이티에스(주),151860,2014/12,2.8
케이지이티에스(주),151860,2015/12,-3.4
케이지이티에스(주),151860,2016/12,0
케이지이티에스(주),151860,2017/12,1.41
케이지이티에스(주),151860,2018/12,-5.56
케이지이티에스(주),151860,2019/12,13.97
케이지이티에스(주),151860,2020/12,1.94
케이지케미칼(주),001390,2011/12,-10.95
케이지케미칼(주),001390,2012/12,-7.14
케이지케미칼(주),001390,2013/12,-3.85
케이지케미칼(주),001390,2014/12,0.44
케이지케미칼(주),001390,2015/12,-1.33
케이지케미칼(주),001390,2016/12,-3.59
케이지케미칼(주),001390,2017/12,2.79
케이지케미칼(주),001390,2018/12,-1.81
케이지케미칼(주),001390,2019/12,-4.61
케이지케미칼(주),001390,2020/12,1.45
케이카(주),381970,2017/12,
케이카(주),381970,2018/12,
케이카(주),381970,2019/12,0
케이카(주),381970,2020/12,0
케이피엑스라이프사이언스(주),114450,2011/12,8.33
케이피엑스라이프사이언스(주),114450,2012/12,0
케이피엑스라이프사이언스(주),114450,2013/12,-4.62
케이피엑스라이프사이언스(주),114450,2014/12,-1.61
케이피엑스라이프사이언스(주),114450,2015/12,-14.75
케이피엑스라이프사이언스(주),114450,2016/12,15.38
케이피엑스라이프사이언스(주),114450,2017/12,3.33
케이피엑스라이프사이언스(주),114450,2018/12,-1.61
케이피엑스라이프사이언스(주),114450,2019/12,-3.28
케이피엑스라이프사이언스(주),114450,2020/12,-1.69
케이피엑스케미칼(주),025000,2011/12,6.14
케이피엑스케미칼(주),025000,2012/12,6.2
케이피엑스케미칼(주),025000,2013/12,-1.56
케이피엑스케미칼(주),025000,2014/12,17.79
케이피엑스케미칼(주),025000,2015/12,-6.04
케이피엑스케미칼(주),025000,2016/12,5.71
케이피엑스케미칼(주),025000,2017/12,0.34
케이피엑스케미칼(주),025000,2018/12,-1.01
케이피엑스케미칼(주),025000,2019/12,0.68
케이피엑스케미칼(주),025000,2020/12,3.38
케이피엑스홀딩스(주),092230,2011/12,10
케이피엑스홀딩스(주),092230,2012/12,18.18
케이피엑스홀딩스(주),092230,2013/12,7.69
케이피엑스홀딩스(주),092230,2014/12,35.71
케이피엑스홀딩스(주),092230,2015/12,-15.79
케이피엑스홀딩스(주),092230,2016/12,0
케이피엑스홀딩스(주),092230,2017/12,-12.5
케이피엑스홀딩스(주),092230,2018/12,14.29
케이피엑스홀딩스(주),092230,2019/12,6.25
케이피엑스홀딩스(주),092230,2020/12,5.88
켄코아에어로스페이스(주),274090,2015/12,
켄코아에어로스페이스(주),274090,2016/12,
켄코아에어로스페이스(주),274090,2017/12,0
켄코아에어로스페이스(주),274090,2018/12,0
켄코아에어로스페이스(주),274090,2019/12,0
켄코아에어로스페이스(주),274090,2020/12,0.83
코나아이(주),052400,2011/12,25.51
코나아이(주),052400,2012/12,52.85
코나아이(주),052400,2013/12,11.7
코나아이(주),052400,2014/12,-1.43
코나아이(주),052400,2015/12,-7.25
코나아이(주),052400,2016/12,3.65
코나아이(주),052400,2017/12,17.09
코나아이(주),052400,2018/12,53.22
코나아이(주),052400,2019/12,-1.12
코나아이(주),052400,2020/12,1.13
코드네이처(주),078940,2011/12,-48.42
코드네이처(주),078940,2012/12,-16.33
코드네이처(주),078940,2013/12,-24.39
코드네이처(주),078940,2014/12,-51.61
코드네이처(주),078940,2015/12,13.33
코드네이처(주),078940,2016/12,-41.18
코드네이처(주),078940,2017/12,-20
코드네이처(주),078940,2018/12,112.5
코드네이처(주),078940,2019/12,29.41
코드네이처(주),078940,2020/12,31.82
코리아에프티(주),123410,2011/12,
코리아에프티(주),123410,2012/12,0
코리아에프티(주),123410,2013/12,10.78
코리아에프티(주),123410,2014/12,9.29
코리아에프티(주),123410,2015/12,6.07
코리아에프티(주),123410,2016/12,4.77
코리아에프티(주),123410,2017/12,-2.19
코리아에프티(주),123410,2018/12,1.49
코리아에프티(주),123410,2019/12,-2.39
코리아에프티(주),123410,2020/12,1.69
코리아오토글라스(주),152330,2011/12,0
코리아오토글라스(주),152330,2012/12,0
코리아오토글라스(주),152330,2013/12,0
코리아오토글라스(주),152330,2014/12,0
코리아오토글라스(주),152330,2015/12,0
코리아오토글라스(주),152330,2016/12,-0.19
코리아오토글라스(주),152330,2017/12,17.87
코리아오토글라스(주),152330,2018/12,0.81
코리아오토글라스(주),152330,2019/12,-0.32
코스맥스(주),192820,2014/12,
코스맥스(주),192820,2015/12,0
코스맥스(주),192820,2016/12,14.74
코스맥스(주),192820,2017/12,10.75
코스맥스(주),192820,2018/12,14.2
코스맥스(주),192820,2019/12,5.91
코스맥스(주),192820,2020/12,3.52
코스맥스비티아이(주),044820,2011/12,16.46
코스맥스비티아이(주),044820,2012/12,11.68
코스맥스비티아이(주),044820,2013/12,15.09
코스맥스비티아이(주),044820,2014/12,-94.08
코스맥스비티아이(주),044820,2015/12,125
코스맥스비티아이(주),044820,2016/12,69.84
코스맥스비티아이(주),044820,2017/12,14.95
코스맥스비티아이(주),044820,2018/12,13.82
코스맥스비티아이(주),044820,2019/12,13.57
코스맥스비티아이(주),044820,2020/12,7.55
코스맥스엔비티(주),222040,2011/12,
코스맥스엔비티(주),222040,2012/12,
코스맥스엔비티(주),222040,2013/12,0
코스맥스엔비티(주),222040,2014/12,0
코스맥스엔비티(주),222040,2015/12,0
코스맥스엔비티(주),222040,2016/12,38.21
코스맥스엔비티(주),222040,2017/12,5.68
코스맥스엔비티(주),222040,2018/12,27.63
코스맥스엔비티(주),222040,2019/12,3.83
코스맥스엔비티(주),222040,2020/12,12.55
코스모신소재(주),005070,2011/12,24.72
코스모신소재(주),005070,2012/12,9.01
코스모신소재(주),005070,2013/12,-0.83
코스모신소재(주),005070,2014/12,-5.56
코스모신소재(주),005070,2015/12,-7.65
코스모신소재(주),005070,2016/12,-7.64
코스모신소재(주),005070,2017/12,0.34
코스모신소재(주),005070,2018/12,-1.37
코스모신소재(주),005070,2019/12,1.05
코스모신소재(주),005070,2020/12,12.07
코스모화학(주),005420,2011/12,17.98
코스모화학(주),005420,2012/12,10.16
코스모화학(주),005420,2013/12,3.75
코스모화학(주),005420,2014/12,10.56
코스모화학(주),005420,2015/12,-1.51
코스모화학(주),005420,2016/12,-54.85
코스모화학(주),005420,2017/12,3.39
코스모화학(주),005420,2018/12,3.28
코스모화학(주),005420,2019/12,-3.17
코스모화학(주),005420,2020/12,4.37
코아스템(주),166480,2013/12,
코아스템(주),166480,2014/12,0
코아스템(주),166480,2015/12,0
코아스템(주),166480,2016/12,35
코아스템(주),166480,2017/12,-5.56
코아스템(주),166480,2018/12,17.65
코아스템(주),166480,2019/12,1.67
코아스템(주),166480,2020/12,-3.28
코오롱글로벌(주),003070,2011/12,91.31
코오롱글로벌(주),003070,2012/12,9.53
코오롱글로벌(주),003070,2013/12,-0.99
코오롱글로벌(주),003070,2014/12,-11.27
코오롱글로벌(주),003070,2015/12,7.98
코오롱글로벌(주),003070,2016/12,9.02
코오롱글로벌(주),003070,2017/12,0.71
코오롱글로벌(주),003070,2018/12,4.9
코오롱글로벌(주),003070,2019/12,3.43
코오롱글로벌(주),003070,2020/12,2.34
코오롱생명과학(주),102940,2011/12,8.66
코오롱생명과학(주),102940,2012/12,121.01
코오롱생명과학(주),102940,2013/12,8.52
코오롱생명과학(주),102940,2014/12,20.24
코오롱생명과학(주),102940,2015/12,-0.5
코오롱생명과학(주),102940,2016/12,6.31
코오롱생명과학(주),102940,2017/12,12.59
코오롱생명과학(주),102940,2018/12,14.56
코오롱생명과학(주),102940,2019/12,-9.94
코오롱생명과학(주),102940,2020/12,-10.84
코오롱인더스트리(주),120110,2011/12,0
코오롱인더스트리(주),120110,2012/12,5.37
코오롱인더스트리(주),120110,2013/12,5.96
코오롱인더스트리(주),120110,2014/12,-1.52
코오롱인더스트리(주),120110,2015/12,-0.66
코오롱인더스트리(주),120110,2016/12,-2.51
코오롱인더스트리(주),120110,2017/12,1.78
코오롱인더스트리(주),120110,2018/12,2.1
코오롱인더스트리(주),120110,2019/12,4.83
코오롱인더스트리(주),120110,2020/12,-1.99
코오롱티슈진(주),950160,2016/12,
코오롱티슈진(주),950160,2017/12,0
코오롱티슈진(주),950160,2018/12,-6.58
코오롱티슈진(주),950160,2019/12,-22.54
코오롱티슈진(주),950160,2020/12,-5.45
코오롱플라스틱(주),138490,2011/12,0
코오롱플라스틱(주),138490,2012/12,17.34
코오롱플라스틱(주),138490,2013/12,1.48
코오롱플라스틱(주),138490,2014/12,2.91
코오롱플라스틱(주),138490,2015/12,16.51
코오롱플라스틱(주),138490,2016/12,12.55
코오롱플라스틱(주),138490,2017/12,8.27
코오롱플라스틱(주),138490,2018/12,3.99
코오롱플라스틱(주),138490,2019/12,2.56
코오롱플라스틱(주),138490,2020/12,7.79
코원에너지서비스(주),026870,2011/12,-0.27
코웨이(주),021240,2011/12,2.18
코웨이(주),021240,2012/12,13.11
코웨이(주),021240,2013/12,-1
코웨이(주),021240,2014/12,-0.25
코웨이(주),021240,2015/12,0.36
코웨이(주),021240,2016/12,-0.21
코웨이(주),021240,2017/12,2.26
코웨이(주),021240,2018/12,0.98
코웨이(주),021240,2019/12,1.24
코웨이(주),021240,2020/12,31.74
코웰패션(주),033290,2011/12,-2.17
코웰패션(주),033290,2012/12,-0.44
코웰패션(주),033290,2013/12,-8.48
코웰패션(주),033290,2014/12,-6.34
코웰패션(주),033290,2015/12,114.58
코웰패션(주),033290,2016/12,-5.34
코웰패션(주),033290,2017/12,27.95
코웰패션(주),033290,2018/12,-1.2
코웰패션(주),033290,2019/12,2.03
코웰패션(주),033290,2020/12,5.57
코위버(주),056360,2011/12,0
코위버(주),056360,2012/12,8.74
코위버(주),056360,2013/12,9.82
코위버(주),056360,2014/12,4.88
코위버(주),056360,2015/12,-3.1
코위버(주),056360,2016/12,4.8
코위버(주),056360,2017/12,0
코위버(주),056360,2018/12,16.79
코위버(주),056360,2019/12,1.96
코위버(주),056360,2020/12,4.49
콜마비앤에이치(주),200130,2014/12,
콜마비앤에이치(주),200130,2015/12,0
콜마비앤에이치(주),200130,2016/12,19.75
콜마비앤에이치(주),200130,2017/12,11.34
콜마비앤에이치(주),200130,2018/12,5.56
콜마비앤에이치(주),200130,2019/12,21.93
콜마비앤에이치(주),200130,2020/12,42.09
쿠쿠홀딩스(주),192400,2011/06,
쿠쿠홀딩스(주),192400,2012/12,0
쿠쿠홀딩스(주),192400,2013/12,0
쿠쿠홀딩스(주),192400,2014/12,0
쿠쿠홀딩스(주),192400,2015/12,6.63
쿠쿠홀딩스(주),192400,2016/12,20.08
쿠쿠홀딩스(주),192400,2017/12,-97.2
쿠쿠홀딩스(주),192400,2018/12,21.21
쿠쿠홀딩스(주),192400,2019/12,5
쿠쿠홀딩스(주),192400,2020/12,4.76
쿠쿠홈시스(주),284740,2017/12,
쿠쿠홈시스(주),284740,2018/12,0
쿠쿠홈시스(주),284740,2019/12,1.86
쿠쿠홈시스(주),284740,2020/12,-8.99
큐렉소(주),060280,2011/12,2.56
큐렉소(주),060280,2012/12,2.5
큐렉소(주),060280,2013/12,-17.07
큐렉소(주),060280,2014/12,-11.76
큐렉소(주),060280,2015/12,-3.33
큐렉소(주),060280,2016/12,3.45
큐렉소(주),060280,2017/12,53.33
큐렉소(주),060280,2018/12,28.26
큐렉소(주),060280,2019/12,5.08
큐렉소(주),060280,2020/12,4.84
크로바하이텍(주),043590,2011/12,-8.12
크로바하이텍(주),043590,2012/12,-23.03
크로바하이텍(주),043590,2013/12,-15.57
크로바하이텍(주),043590,2014/12,-18.93
크로바하이텍(주),043590,2015/12,-11.38
크로바하이텍(주),043590,2016/12,-2.03
크로바하이텍(주),043590,2017/12,-6.9
크로바하이텍(주),043590,2018/12,-35.56
크로바하이텍(주),043590,2019/12,-33.33
크로바하이텍(주),043590,2020/12,-3.45
크루셜텍(주),114120,2011/12,32.31
크루셜텍(주),114120,2012/12,0
크루셜텍(주),114120,2013/12,-21.8
크루셜텍(주),114120,2014/12,-33.46
크루셜텍(주),114120,2015/12,12.85
크루셜텍(주),114120,2016/12,9.9
크루셜텍(주),114120,2017/12,-31.98
크루셜텍(주),114120,2018/12,-27.15
크루셜텍(주),114120,2019/12,-14.55
크루셜텍(주),114120,2020/12,-15.96
크리스탈지노믹스(주),083790,2011/12,77.14
크리스탈지노믹스(주),083790,2012/12,-11.29
크리스탈지노믹스(주),083790,2013/12,0
크리스탈지노믹스(주),083790,2014/12,-1.82
크리스탈지노믹스(주),083790,2015/12,18.52
크리스탈지노믹스(주),083790,2016/12,-7.81
크리스탈지노믹스(주),083790,2017/12,5.08
크리스탈지노믹스(주),083790,2018/12,3.23
크리스탈지노믹스(주),083790,2019/12,9.38
크리스탈지노믹스(주),083790,2020/12,-20
키네마스터(주),139670,2011/12,0
키네마스터(주),139670,2012/12,25
키네마스터(주),139670,2013/12,17.65
키네마스터(주),139670,2014/12,5
키네마스터(주),139670,2015/12,-3.81
키네마스터(주),139670,2016/12,-7.92
키네마스터(주),139670,2017/12,-9.68
키네마스터(주),139670,2018/12,-84.52
키네마스터(주),139670,2019/12,500
키네마스터(주),139670,2020/12,25.64
태경산업(주),015890,2011/12,-2.3
태경산업(주),015890,2012/12,20.75
태경산업(주),015890,2013/12,0.39
태경산업(주),015890,2014/12,-2.33
태경산업(주),015890,2015/12,0
태경산업(주),015890,2016/12,-5.18
태경산업(주),015890,2017/12,-4.2
태경산업(주),015890,2018/12,22.37
태경산업(주),015890,2019/12,12.19
태경산업(주),015890,2020/12,-8.31
태경케미컬(주),006890,2011/12,19.7
태경케미컬(주),006890,2012/12,-3.8
태경케미컬(주),006890,2013/12,-1.32
태경케미컬(주),006890,2014/12,1.33
태경케미컬(주),006890,2015/12,6.58
태경케미컬(주),006890,2016/12,6.17
태경케미컬(주),006890,2017/12,4.65
태경케미컬(주),006890,2018/12,12.22
태경케미컬(주),006890,2019/12,-9.9
태경케미컬(주),006890,2020/12,26.37
태광산업(주),003240,2011/12,20.16
태광산업(주),003240,2012/12,11.84
태광산업(주),003240,2013/12,7.38
태광산업(주),003240,2014/12,-7.32
태광산업(주),003240,2015/12,-8.94
태광산업(주),003240,2016/12,-6.61
태광산업(주),003240,2017/12,-2.36
태광산업(주),003240,2018/12,2.05
태광산업(주),003240,2019/12,-6.1
태광산업(주),003240,2020/12,3.28
태림페이퍼(주),019300,2011/12,1.6
태림페이퍼(주),019300,2012/12,7.89
태림페이퍼(주),019300,2013/12,8.78
태림페이퍼(주),019300,2014/12,21.08
태림페이퍼(주),019300,2015/12,11.85
태림포장(주),011280,2011/12,7.74
태림포장(주),011280,2012/12,11.08
태림포장(주),011280,2013/12,4.18
태림포장(주),011280,2014/12,-1.81
태림포장(주),011280,2015/12,-0.53
태림포장(주),011280,2016/12,43.58
태림포장(주),011280,2017/12,-3.23
태림포장(주),011280,2018/12,-0.29
태림포장(주),011280,2019/12,3.63
태림포장(주),011280,2020/12,-8.58
태산엘시디(주),036210,2011/12,-87.48
태산엘시디(주),036210,2012/12,-75.66
태산엘시디(주),036210,2013/12,-49.09
태양금속공업(주),004100,2011/12,7.88
태양금속공업(주),004100,2012/12,5.7
태양금속공업(주),004100,2013/12,1.01
태양금속공업(주),004100,2014/12,6.51
태양금속공업(주),004100,2015/12,0.16
태양금속공업(주),004100,2016/12,0.16
태양금속공업(주),004100,2017/12,0.78
태양금속공업(주),004100,2018/12,-1.86
태양금속공업(주),004100,2019/12,-4.27
태양금속공업(주),004100,2020/12,-7.59
태원물산(주),001420,2011/12,2.7
태원물산(주),001420,2012/12,1.32
태원물산(주),001420,2013/12,-14.29
태원물산(주),001420,2014/12,-3.03
태원물산(주),001420,2015/12,-1.56
태원물산(주),001420,2016/12,-4.76
태원물산(주),001420,2017/12,0
태원물산(주),001420,2018/12,-8.33
태원물산(주),001420,2019/12,-10.91
태원물산(주),001420,2020/12,-2.04
태평양물산(주),007980,2011/12,29.71
태평양물산(주),007980,2012/12,15.64
태평양물산(주),007980,2013/12,-2.48
태평양물산(주),007980,2014/12,18.16
태평양물산(주),007980,2015/12,1.82
태평양물산(주),007980,2016/12,6.33
태평양물산(주),007980,2017/12,0.92
태평양물산(주),007980,2018/12,-19.36
태평양물산(주),007980,2019/12,-7.69
태평양물산(주),007980,2020/12,-3.46
테고사이언스(주),191420,2012/12,
테고사이언스(주),191420,2013/12,0
테고사이언스(주),191420,2014/12,0
테고사이언스(주),191420,2015/12,0
테고사이언스(주),191420,2016/12,-9.3
테고사이언스(주),191420,2017/12,7.69
테고사이언스(주),191420,2018/12,-7.14
테고사이언스(주),191420,2019/12,2.56
테고사이언스(주),191420,2020/12,5
테라사이언스(주),073640,2011/12,52.38
테라사이언스(주),073640,2012/12,5.21
테라사이언스(주),073640,2013/12,5.94
테라사이언스(주),073640,2014/12,1.87
테라사이언스(주),073640,2015/12,-29.36
테라사이언스(주),073640,2016/12,-18.18
테라사이언스(주),073640,2017/12,-60.32
테라사이언스(주),073640,2018/12,44
테라사이언스(주),073640,2019/12,2.78
테라사이언스(주),073640,2020/12,16.22
텔코웨어(주),078000,2011/12,3.09
텔코웨어(주),078000,2012/12,3
텔코웨어(주),078000,2013/12,0
텔코웨어(주),078000,2014/12,-0.97
텔코웨어(주),078000,2015/12,1.47
텔코웨어(주),078000,2016/12,-0.97
텔코웨어(주),078000,2017/12,-7.8
텔코웨어(주),078000,2018/12,-1.59
텔코웨어(주),078000,2019/12,-1.08
텔코웨어(주),078000,2020/12,1.63
티와이엠(주),002900,2011/12,0.15
티와이엠(주),002900,2012/12,-0.15
티와이엠(주),002900,2013/12,3.11
티와이엠(주),002900,2014/12,-1.72
티와이엠(주),002900,2015/12,0
티와이엠(주),002900,2016/12,0
티와이엠(주),002900,2017/12,-2.92
티와이엠(주),002900,2018/12,5.11
티와이엠(주),002900,2019/12,-5.58
티와이엠(주),002900,2020/12,-11.67
티제이미디어(주),032540,2011/12,8.24
티제이미디어(주),032540,2012/12,8.12
티제이미디어(주),032540,2013/12,-4.23
티제이미디어(주),032540,2014/12,0
티제이미디어(주),032540,2015/12,1.96
티제이미디어(주),032540,2016/12,6.25
티제이미디어(주),032540,2017/12,7.24
티제이미디어(주),032540,2018/12,-6.75
티제이미디어(주),032540,2019/12,2.71
티제이미디어(주),032540,2020/12,-19.82
티케이지애강(주),022220,2011/12,-11.11
티케이지애강(주),022220,2012/12,-9.66
티케이지애강(주),022220,2013/12,1.89
티케이지애강(주),022220,2014/12,-17.28
티케이지애강(주),022220,2015/12,-11.19
티케이지애강(주),022220,2016/12,3.36
티케이지애강(주),022220,2017/12,13.82
티케이지애강(주),022220,2018/12,-10
티케이지애강(주),022220,2019/12,7.94
티케이지애강(주),022220,2020/12,0
티케이지휴켐스(주),069260,2011/12,10.55
티케이지휴켐스(주),069260,2012/12,1.36
티케이지휴켐스(주),069260,2013/12,6.28
티케이지휴켐스(주),069260,2014/12,2.53
티케이지휴켐스(주),069260,2015/12,4.12
티케이지휴켐스(주),069260,2016/12,3.56
티케이지휴켐스(주),069260,2017/12,-1.15
티케이지휴켐스(주),069260,2018/12,-2.32
티케이지휴켐스(주),069260,2019/12,0
티케이지휴켐스(주),069260,2020/12,0.4
팅크웨어(주),084730,2011/12,-0.19
팅크웨어(주),084730,2012/12,9
팅크웨어(주),084730,2013/12,-23.55
팅크웨어(주),084730,2014/12,-10.11
팅크웨어(주),084730,2015/12,-6.14
팅크웨어(주),084730,2016/12,10.35
팅크웨어(주),084730,2017/12,6.42
팅크웨어(주),084730,2018/12,-14.85
팅크웨어(주),084730,2019/12,3.27
팅크웨어(주),084730,2020/12,-2.11
파나케이아(주),058530,2011/12,9.09
파나케이아(주),058530,2012/12,-1.19
파나케이아(주),058530,2013/12,1.2
파나케이아(주),058530,2014/12,2.38
파나케이아(주),058530,2015/12,16.28
파나케이아(주),058530,2016/12,-13
파나케이아(주),058530,2017/12,-2.3
파나케이아(주),058530,2018/12,-11.76
파나케이아(주),058530,2019/12,-22.67
파나케이아(주),058530,2020/12,-5.17
파미셀(주),005690,2011/12,88.89
파미셀(주),005690,2012/12,-1.96
파미셀(주),005690,2013/12,42
파미셀(주),005690,2014/12,-6.34
파미셀(주),005690,2015/12,-6.77
파미셀(주),005690,2016/12,-4.84
파미셀(주),005690,2017/12,-2.54
파미셀(주),005690,2018/12,5.22
파미셀(주),005690,2019/12,-0.83
파미셀(주),005690,2020/12,-8.33
팜젠사이언스(주),004720,2011/12,-7.57
팜젠사이언스(주),004720,2012/12,11.11
팜젠사이언스(주),004720,2013/12,6.32
팜젠사이언스(주),004720,2014/12,4.95
팜젠사이언스(주),004720,2015/12,4.72
팜젠사이언스(주),004720,2016/12,12.61
팜젠사이언스(주),004720,2017/12,0
팜젠사이언스(주),004720,2018/12,1.6
팜젠사이언스(주),004720,2019/12,5.51
팜젠사이언스(주),004720,2020/12,-2.99
패션플랫폼(주),256090,2013/12,
패션플랫폼(주),256090,2014/12,
패션플랫폼(주),225590,2015/12,
패션플랫폼(주),256090,2015/12,
패션플랫폼(주),225590,2016/12,
패션플랫폼(주),256090,2016/12,0
패션플랫폼(주),225590,2017/12,
패션플랫폼(주),225590,2018/12,0
패션플랫폼(주),225590,2019/12,25
패션플랫폼(주),225590,2020/12,-1.43
팬오션(주),028670,2011/12,31.6
팬오션(주),028670,2012/12,11.45
팬오션(주),028670,2013/12,-11.96
팬오션(주),028670,2014/12,-15.18
팬오션(주),028670,2015/12,0.46
팬오션(주),028670,2016/12,-4.07
팬오션(주),028670,2017/12,-46.55
팬오션(주),028670,2018/12,-0.6
팬오션(주),028670,2019/12,0
팬오션(주),028670,2020/12,5.99
퍼스텍(주),010820,2011/12,0
퍼스텍(주),010820,2012/12,0.28
퍼스텍(주),010820,2013/12,5.4
퍼스텍(주),010820,2014/12,7.01
퍼스텍(주),010820,2015/12,2.27
퍼스텍(주),010820,2016/12,4.19
퍼스텍(주),010820,2017/12,-2.6
퍼스텍(주),010820,2018/12,-6.07
퍼스텍(주),010820,2019/12,-5.94
퍼스텍(주),010820,2020/12,-2.47
펌텍코리아(주),251970,2011/12,
펌텍코리아(주),251970,2012/12,
펌텍코리아(주),251970,2013/12,
펌텍코리아(주),251970,2014/12,
펌텍코리아(주),251970,2015/12,
펌텍코리아(주),251970,2016/12,
펌텍코리아(주),251970,2017/12,0
펌텍코리아(주),251970,2018/12,0
펌텍코리아(주),251970,2019/12,0
펌텍코리아(주),251970,2020/12,-13.48
페이퍼코리아(주),001020,2011/12,-9.77
페이퍼코리아(주),001020,2012/12,-8.66
페이퍼코리아(주),001020,2013/12,-7.11
페이퍼코리아(주),001020,2014/12,-2.55
페이퍼코리아(주),001020,2015/12,1.57
페이퍼코리아(주),001020,2016/12,2.06
페이퍼코리아(주),001020,2017/12,-32.32
페이퍼코리아(주),001020,2018/12,21.64
페이퍼코리아(주),001020,2019/12,-4.91
페이퍼코리아(주),001020,2020/12,3.87
평산차업집단유한공사,950010,2011/09,
평산차업집단유한공사,950010,2012/09,
평산차업집단유한공사,950010,2013/09,
평산차업집단유한공사,950010,2013/12,
평산차업집단유한공사,950010,2014/12,
평화산업(주),090080,2011/12,8.73
평화산업(주),090080,2012/12,-0.73
평화산업(주),090080,2013/12,8.09
평화산업(주),090080,2014/12,175.85
평화산업(주),090080,2015/12,-4.56
평화산업(주),090080,2016/12,18.48
평화산업(주),090080,2017/12,-8.51
평화산업(주),090080,2018/12,-3.58
평화산업(주),090080,2019/12,-0.87
평화산업(주),090080,2020/12,-0.25
평화홀딩스(주),010770,2011/12,-41.94
평화홀딩스(주),010770,2012/12,-5.56
평화홀딩스(주),010770,2013/12,7.84
평화홀딩스(주),010770,2014/12,18.18
평화홀딩스(주),010770,2015/12,10.77
평화홀딩스(주),010770,2016/12,-20.83
평화홀딩스(주),010770,2017/12,94.74
평화홀딩스(주),010770,2018/12,-10.81
평화홀딩스(주),010770,2019/12,-9.09
평화홀딩스(주),010770,2020/12,-6.67
포스코스틸리온(주),058430,2011/12,9.33
포스코스틸리온(주),058430,2012/12,-4.8
포스코스틸리온(주),058430,2013/12,-1.96
포스코스틸리온(주),058430,2014/12,1.43
포스코스틸리온(주),058430,2015/12,3.94
포스코스틸리온(주),058430,2016/12,-4.07
포스코스틸리온(주),058430,2017/12,6.5
